1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
20459 456 250 737 4877 0 2807 1911 17 20 187 54 49 341 647 929 839 2337 262 458 642 137 219 138 1002 1567 68 679 763 3091 786 886 175 6583 1198 9664 1321 1363 369 496 1018 16890 2574 3038 14 5155 1403 790 2210 964 149 124 1625 238 408 183 975 365 73 2644 489 316 708 4528 1602 1408 19 1666 266 1134 1398 931 171 2573 5560 2027 2121 256 432 959 4155 613 457 681 121 306 370 884 139 737 11853 11208 1042 930 706 374 28442 6817 547 190
22318 457 236 780 5022 0 3001 1837 24 18 179 54 79 390 715 1106 796 2577 345 500 618 175 239 161 1157 1696 99 883 771 3443 945 992 169 6521 1360 10022 1525 1545 376 469 956 16238 2531 2941 34 4774 1343 740 2017 913 142 139 1736 250 451 158 920 295 70 2793 522 389 670 4324 1560 1382 17 1782 331 1179 1267 1055 170 2958 5460 1930 2104 251 542 955 4076 577 548 786 144 364 396 951 142 724 12184 11532 1049 890 820 368 29374 7234 525 239
22034 533 228 901 5236 0 3624 2441 22 12 257 90 88 496 685 1242 1064 2912 436 536 695 181 284 181 1247 2172 108 1105 894 4087 1058 1021 255 7680 1640 12484 1723 1771 426 489 1139 19864 2799 3126 25 6028 1416 752 2767 1003 183 158 1972 246 375 183 1034 405 103 3297 568 355 818 5090 1864 1650 24 2121 319 1429 1513 1267 191 3153 6419 2296 2632 281 624 1006 4736 599 638 839 174 428 416 992 158 777 13607 13593 1218 1043 841 407 34024 8577 648 273
24008 507 261 707 6213 0 3359 2392 44 44 301 90 91 512 804 1748 1302 3259 486 622 834 215 320 189 1486 2175 159 1285 910 4075 1075 978 253 7523 1622 13951 1903 1938 497 488 1355 21955 3337 4386 27 7020 1913 947 3202 1124 204 167 2091 311 424 220 1150 352 82 3613 640 370 909 5610 2285 2112 38 2544 429 1706 1822 1819 191 3882 8366 3011 3431 359 708 1124 5923 791 794 1208 269 512 609 1180 196 885 15063 15830 1589 1256 1236 504 39056 9105 710 279
53952 684 310 832 7857 0 2791 2402 30 36 288 57 87 672 862 1676 1342 2633 335 620 858 186 241 133 1369 1723 107 982 1021 4370 969 997 232 6988 1293 12582 1680 1773 416 460 1332 27439 4427 6060 34 9551 2669 983 3882 1149 301 167 1297 354 581 321 1392 562 89 3250 615 390 893 4232 2505 2409 36 2623 398 1632 1932 1821 191 3749 9086 3221 3629 359 827 1034 6255 889 862 1230 215 457 724 1289 177 916 16041 18938 1867 1574 1659 625 43944 7901 573 288
34135 441 239 679 4837 0 2328 1722 26 25 237 36 96 392 700 1168 800 1926 244 449 566 139 232 137 1095 1381 76 718 735 3219 798 842 164 6503 1017 9698 1460 1316 326 376 971 19769 2838 3934 23 5860 1676 657 2491 903 170 154 903 251 453 205 978 391 61 2806 490 318 638 3146 1884 1694 20 1817 298 1167 1290 1065 176 2336 6332 2154 2211 285 477 879 4183 596 623 724 156 273 459 913 122 722 11453 13141 1150 1110 1165 440 31114 5416 386 212
32469 402 201 700 4805 0 2221 1495 20 16 204 44 67 393 536 1062 693 1958 302 426 542 121 205 116 1070 1349 65 720 779 3410 784 791 144 6148 1188 12713 1424 1457 290 413 934 17385 2395 2995 24 4859 1380 565 2265 811 194 155 798 222 373 187 1005 355 79 2548 430 296 606 2821 1535 1468 18 1752 245 1003 1112 874 161 2310 5306 1823 1895 234 425 750 3572 571 496 635 135 264 337 817 131 623 10295 11582 1025 943 952 388 27090 5296 388 211
40287 499 237 820 5059 0 2539 1791 17 16 197 42 69 434 561 1038 669 2031 306 454 558 141 204 125 1112 1439 71 794 715 3349 816 844 179 6390 1135 10493 1420 1446 362 414 895 17413 2235 2926 18 4703 1282 462 2704 822 160 119 886 216 378 170 862 249 77 2594 471 264 741 2915 1559 1321 20 1744 245 1113 1236 921 142 2571 5265 1606 2060 234 403 762 3689 538 567 588 139 267 364 828 99 653 10566 11299 1037 902 1038 363 26892 5942 357 200
41711 455 174 734 4547 0 2825 1918 19 16 151 46 53 403 594 990 786 2285 405 489 514 137 219 131 1163 1811 151 884 718 3402 898 845 180 6297 1154 11093 1496 1715 384 454 965 17676 2533 2635 29 4705 1207 488 2829 818 153 132 880 237 400 151 1052 281 51 2720 455 351 741 2898 1680 1417 18 1646 271 1214 1172 992 165 2630 5484 1654 2205 272 421 701 3738 579 517 657 172 348 380 782 123 645 10954 11994 1109 930 1081 343 28104 6239 389 226
41543 486 211 720 5285 1 3265 2327 51 38 218 52 77 507 632 1107 1010 2663 487 591 777 156 279 182 1283 2106 121 1174 864 3831 1080 873 190 7023 1331 13016 1627 1844 419 449 1112 21225 2798 3589 28 5644 1376 537 3107 858 189 167 1030 287 373 181 832 338 63 3219 547 331 893 3778 1817 1623 20 2073 349 1449 1380 1115 194 2948 6382 1928 2774 284 556 799 4202 625 597 849 171 387 420 967 137 704 12527 14397 1249 1049 1442 369 32761 7230 488 302
49054 639 312 737 6228 0 3248 2569 40 34 324 54 81 580 764 1489 1249 3042 560 668 852 165 299 209 1568 2346 141 1382 879 4506 1184 988 209 7633 1433 15671 1745 2048 487 479 1254 23964 3532 4038 30 7163 1756 709 3624 972 247 179 1149 307 500 230 987 374 97 3404 584 359 979 4181 2352 1977 18 2499 449 1640 1804 1624 208 3528 8082 2287 3439 333 763 1039 5292 710 750 1070 189 505 614 1179 168 813 14318 16783 1488 1212 1696 484 39133 8149 594 291
35113 681 324 642 7366 0 3307 2869 49 37 338 57 98 495 805 1581 1275 3034 419 577 825 200 261 138 1487 2043 108 1037 877 4373 1100 958 178 7414 1355 16470 1559 1918 419 441 1265 26194 4807 5636 30 9567 2795 934 3327 924 292 137 1276 345 553 313 1378 468 86 3212 526 395 893 4290 2660 2399 28 2403 425 1734 1811 1768 164 3636 8554 2679 3446 410 889 1224 7403 843 830 1178 182 416 710 1181 199 909 17044 19336 1582 1498 1593 607 43756 7954 496 269
26869 496 201 723 5599 0 2777 1947 42 26 209 40 71 330 625 1075 723 2315 323 446 603 143 191 124 1137 1503 90 774 697 3294 826 736 136 6754 1120 11851 1254 1512 323 350 1024 17808 2790 3712 34 5828 1669 630 2071 728 158 125 993 249 394 218 1060 307 68 2370 421 298 580 3047 1841 1546 25 1483 290 1171 1105 1152 137 2466 5686 1779 2094 282 577 856 4962 640 564 706 118 249 419 866 154 589 11854 12578 1025 965 1062 427 30766 5495 356 226
26006 436 203 664 4450 0 2935 1961 22 13 171 39 60 345 582 988 706 2314 349 409 639 160 193 145 1123 1602 82 761 692 3820 811 779 142 6378 1148 11795 1230 1475 322 348 902 16477 2377 3152 23 4973 1289 433 1921 800 174 122 839 238 319 185 810 212 72 2377 459 275 577 2885 1679 1394 22 1408 252 1082 1255 1086 148 2501 4949 1468 1915 261 451 772 4559 553 602 766 92 249 371 763 113 558 10882 11397 933 852 1027 337 29645 5407 313 204
25457 447 216 636 4426 0 4067 2527 18 24 212 48 84 355 600 1142 647 2355 371 459 598 127 200 111 1142 1787 91 830 791 3880 969 839 150 6212 1244 14820 1322 1615 377 450 923 16199 2282 2971 29 4674 1389 511 1844 741 119 137 1009 228 371 183 853 283 91 2214 476 295 633 3027 1835 1418 19 1413 281 1097 958 1166 144 2438 5085 1517 1856 278 487 900 4153 542 533 764 89 222 357 820 114 560 11371 11925 906 848 1019 352 27764 5703 328 212
21475 418 179 592 4499 0 4993 2669 32 16 241 57 65 382 663 1038 706 2697 483 561 668 154 231 140 1265 2081 91 952 748 4368 1047 804 202 7064 1296 15628 1329 1702 326 418 893 16585 2014 2971 20 4305 1381 591 1791 766 125 162 992 242 343 117 921 387 53 2381 470 376 594 3272 1929 1472 29 1586 342 1186 1100 1242 149 2604 5539 1561 2098 237 553 974 4278 520 501 708 102 288 375 869 111 630 11863 12278 918 919 1029 327 29873 6110 387 218
28631 671 313 941 6844 0 5279 3597 48 21 300 52 113 562 894 1665 1262 3426 779 834 849 184 288 201 1623 3094 139 1489 1141 6276 1393 996 192 8579 1558 23066 1725 2510 543 573 1256 22808 3043 3712 25 6736 2170 768 2338 928 183 194 1548 321 412 242 1079 460 107 3085 795 358 761 4098 2303 2005 19 2163 405 1698 1322 1761 196 3453 7350 2360 3198 308 769 1216 6456 685 630 1028 152 479 480 1122 113 855 16751 19520 1256 1147 1407 476 42962 8694 634 273
28852 755 436 796 7902 0 5663 3551 21 32 392 75 123 679 1008 2057 1568 4191 716 887 936 182 336 172 1837 3364 138 1656 1043 7128 1453 1108 255 8742 1933 27766 1754 2930 539 507 1366 27614 3621 4813 33 8683 2786 977 3333 1096 235 196 2021 342 432 284 1443 429 95 3547 936 498 865 4455 2942 2632 39 2516 525 1896 1689 2261 206 3753 9502 2904 4309 377 1050 1476 7936 809 840 1327 161 572 672 1264 187 968 18642 23457 1554 1376 1801 604 53567 9648 789 267
26365 743 406 756 7949 0 3727 2962 21 39 351 48 106 622 885 1825 1345 3253 583 628 842 183 276 150 1513 2387 136 1307 1080 6062 1281 888 241 7882 1470 23914 1586 2534 390 372 1287 27726 4112 5692 23 9894 2641 922 3250 1032 206 159 1890 357 457 317 1451 480 105 3048 855 450 851 3822 2538 3003 26 2395 380 1645 1514 1725 155 3264 8719 3197 4458 340 1098 1308 7005 743 856 1248 194 420 607 1049 177 1010 16864 22032 1410 1278 2199 580 49423 8604 664 215
21517 406 195 698 4604 0 2399 1483 11 23 152 31 76 315 700 1233 617 2676 380 477 527 121 198 101 1064 1461 109 1040 630 4862 842 564 138 5994 1096 17177 1099 1646 323 270 745 15695 2058 2939 14 4335 1241 475 1631 710 141 128 1272 243 337 149 794 363 46 2266 499 349 514 2491 1553 1342 32 1347 252 995 946 929 114 1705 5693 1611 2226 207 527 779 3391 437 584 694 120 245 311 668 78 696 9443 12111 685 652 1560 258 30300 4993 313 177
20085 365 171 616 3719 0 2434 1479 12 13 159 30 53 290 613 1080 585 2550 551 524 479 113 201 131 1061 1856 130 1142 748 7251 1163 634 148 6259 1229 25179 1251 2476 414 281 699 12295 1726 2350 12 3203 869 371 1518 541 92 93 1171 185 238 129 676 237 59 2190 521 324 467 2230 1400 1294 15 1239 230 907 788 802 113 1696 4910 1242 1785 199 436 821 2808 383 495 659 115 199 248 549 72 596 8742 9552 554 652 1436 278 22593 4330 272 169
21815 355 176 410 3584 0 2411 1683 19 18 195 34 48 365 558 1016 676 2440 361 522 596 112 250 117 1123 1482 119 1069 1024 10048 1454 852 142 7624 1396 43233 1562 3238 492 411 798 12793 1767 2167 15 3605 963 500 1679 700 128 109 1364 206 282 147 743 181 51 2323 594 389 497 2719 1587 1581 9 1587 248 1003 808 735 106 2150 4567 1419 1925 180 457 697 3231 398 392 590 187 248 256 601 72 733 8945 10234 668 720 1784 254 23966 4740 387 133
73974 525 262 1385 5387 0 2894 2071 17 27 211 57 88 493 808 1288 976 3123 308 584 731 142 226 158 1331 1460 82 1112 603 3998 710 671 152 4985 869 12616 1519 1398 288 378 788 17749 1851 2416 19 4560 1233 472 2291 919 149 134 1465 265 333 164 807 257 94 2594 653 449 504 3650 1870 1981 18 1833 304 1330 1081 1007 170 2984 6090 1824 2314 268 472 935 4515 578 599 837 192 285 326 761 95 863 9839 11736 925 890 2550 368 29409 5701 415 172
70298 596 237 1150 6230 0 3448 2911 26 32 390 55 83 601 807 1578 1339 3898 348 721 881 198 321 192 1716 1827 73 1378 776 3881 842 877 199 5603 1099 11582 1753 1544 305 407 933 21804 2067 2739 27 5029 1525 510 2655 1042 201 160 1887 303 429 180 980 313 71 2987 792 518 644 4349 2119 2548 19 2340 396 1712 1347 1349 208 3475 7266 2196 2793 287 722 1052 5212 663 684 888 304 441 475 984 154 1108 11248 14563 1241 1129 3573 552 35150 7156 615 225
84655 686 297 994 6867 0 3901 3547 37 48 456 83 109 745 1217 2104 1644 4452 445 871 1115 202 399 208 1931 2243 101 1774 829 4132 877 924 216 6381 1253 11354 1655 1552 296 452 1048 24840 2887 3906 24 6820 1841 706 3418 1199 231 204 2219 389 382 237 1140 320 95 3332 804 506 881 5608 2888 3218 37 2804 564 2176 1746 1835 238 4685 10071 3058 3907 350 839 1430 7109 940 879 1363 424 611 727 1258 215 1456 12788 17207 1686 1479 4957 598 41830 8154 757 282
69459 808 369 1112 8113 0 3581 3198 30 48 538 77 134 744 1139 2122 1556 4770 346 950 1298 202 401 187 1796 2008 100 1604 721 3883 888 917 177 5769 1163 8988 1801 1394 239 432 1095 26795 3620 5250 27 8917 2402 756 3747 1368 286 206 2101 534 507 316 1417 521 83 3384 808 553 928 5512 2914 3086 35 2969 407 2378 1969 2039 243 6180 10668 3243 3941 427 805 1411 7814 985 973 1473 510 479 806 1240 234 1458 14472 18138 1953 1580 5031 687 44309 9006 992 259
57998 607 259 738 5693 0 2810 2456 28 26 432 55 76 431 838 1551 1035 4129 281 704 818 185 333 182 1451 1470 58 1239 555 3044 683 820 218 4898 1118 7455 1725 1085 208 357 850 19865 2162 3286 25 5128 1482 440 2508 1105 188 169 1504 352 433 210 968 298 59 2556 692 404 647 4331 1930 2023 19 2026 326 1530 1274 1163 179 4202 6808 2066 2209 307 491 944 5117 677 627 917 329 341 546 920 163 1003 10464 12582 1272 1131 3893 499 32054 6282 632 161
51285 531 215 1160 5802 0 3083 2446 37 30 397 55 79 442 819 1660 1055 4180 300 708 925 159 355 161 1535 1586 63 1263 658 3178 755 802 186 5993 1172 6099 1934 1208 247 382 897 18454 1979 2783 39 4392 1376 447 2391 1053 196 164 1649 369 384 195 919 289 89 2346 670 383 678 4405 1889 1822 25 1830 330 1478 1214 1128 177 4458 6773 1922 2198 281 439 1053 4751 660 647 982 326 316 441 942 133 997 10810 12285 1236 1025 3780 442 30591 6621 696 202
63528 496 246 873 5109 0 3115 2223 36 36 406 57 98 515 1075 1524 1042 3698 264 683 815 184 357 203 1636 1550 90 1285 591 3224 678 870 191 5879 1012 6409 2063 1212 220 433 829 18363 2071 2782 20 4421 1316 403 2289 963 175 163 1806 368 377 194 1001 330 74 2843 662 412 656 4427 1900 1821 26 1896 304 1414 1182 1174 162 4362 7028 1751 2147 294 390 1061 4809 653 610 922 325 374 437 902 162 1067 10712 12617 1128 1019 3814 542 29337 6488 589 212
46819 471 199 978 5244 0 3072 2375 27 24 368 60 76 421 783 1523 928 4067 373 722 791 181 301 179 1659 1736 73 1376 685 3053 796 906 147 5533 1107 5966 2117 1148 227 396 909 17170 1821 2740 30 4125 1205 428 2135 1001 164 170 1782 329 395 151 890 207 68 2823 661 417 723 4207 1906 1751 16 1674 333 1382 1151 1098 167 4406 6463 1606 2072 260 421 885 4266 594 517 902 349 302 454 907 115 866 10664 11832 1073 1000 4163 433 28042 6439 663 202
25713 540 280 928 5945 0 4075 2985 45 41 549 90 66 593 1007 1705 1305 4966 482 943 1009 196 416 262 2033 2253 102 1667 853 3245 905 1005 209 6816 1328 7295 2790 1463 329 435 974 20664 2126 2962 24 5091 1359 459 2482 1182 176 181 2073 300 355 200 917 263 85 3504 693 483 702 5115 2162 2222 38 2200 427 1652 1560 1262 205 5983 8076 1694 2687 295 559 991 5413 697 648 1042 411 445 545 1049 175 1095 12698 14876 1320 1281 5586 506 34250 8494 937 251
28783 639 309 754 6143 0 4202 3202 30 72 548 87 114 654 1277 2341 1654 4463 547 1142 1152 257 456 273 2393 2535 102 2026 776 3407 947 1016 232 6643 1516 6957 2678 1538 293 471 1154 23524 2677 3866 25 6539 1808 572 2979 1326 220 196 2275 363 443 260 1113 331 108 3811 760 435 799 5311 2666 2775 43 2681 503 2097 1848 1842 257 7220 9790 2404 3460 400 720 1153 6820 871 760 1373 442 590 705 1236 250 1272 13889 17782 1635 1545 7798 564 40292 9196 1036 275
28622 783 368 864 8042 0 3520 3150 20 45 393 90 103 733 1282 2278 1459 4741 470 967 1193 217 341 225 2249 2136 100 1865 717 3400 896 1010 226 6530 1166 6119 2619 1389 265 460 1161 26072 3459 4931 22 7923 2568 734 3160 1202 262 188 1934 439 459 285 1266 387 81 3443 652 513 912 5103 2919 2881 29 2631 434 2048 1896 1806 213 7142 10562 2567 3559 371 736 1125 7874 903 827 1460 337 554 801 1180 220 1103 13882 20501 1776 1650 9921 606 43542 8271 871 258
24480 608 223 729 6075 0 3062 2223 46 36 296 77 82 559 1151 1758 963 3144 342 853 932 213 318 236 1933 1696 78 1564 552 2828 787 875 166 5563 960 5152 2509 1178 209 338 885 19914 2524 3298 27 5644 1601 504 2292 1136 147 136 1662 349 410 214 922 342 98 2774 655 397 633 3986 2068 2099 15 1862 322 1518 1321 1167 192 5216 7765 1721 2287 289 476 739 5444 697 717 997 231 392 566 1017 183 773 11016 15370 1299 1248 8573 467 33262 5930 731 178
22662 499 224 892 5221 0 3135 2005 75 29 249 76 63 528 979 1691 885 2972 365 849 842 189 350 274 2043 1603 84 1420 601 2558 730 930 175 6013 1107 5611 2671 1131 211 408 870 17511 2041 2737 30 4534 1285 471 1958 1107 148 150 1504 284 350 155 868 283 99 2664 576 382 609 3834 1882 1849 32 1626 272 1302 1183 969 142 5411 7300 1391 1964 265 416 673 4812 598 516 822 230 365 416 858 155 797 10050 14488 1084 1056 8889 399 29017 5648 673 203
27132 505 247 726 5025 0 3429 2283 79 50 381 109 90 574 1061 1991 849 3297 415 984 874 205 352 299 2402 1781 87 1786 652 2546 838 1057 193 6193 1394 6143 2610 1162 265 465 891 17438 1950 2506 35 4334 1278 587 2017 1059 126 165 1437 271 395 175 872 306 81 2578 609 424 615 4282 2013 1794 28 1830 296 1396 1269 866 149 5969 7828 1336 1996 218 386 757 4511 593 534 777 145 385 486 883 132 722 10301 15412 1109 1011 10239 367 29177 6281 766 189
45618 461 232 819 4517 1 3878 2471 72 29 346 102 77 629 1343 2261 929 3819 472 1106 967 263 458 357 2866 1957 81 2148 666 2784 837 1018 207 6515 1365 6130 2967 1336 266 459 890 17877 2050 2492 21 4493 1220 623 1964 1050 143 133 1698 317 315 154 868 292 47 2668 583 391 649 4540 2189 1794 29 1786 364 1390 1301 969 191 7119 8246 1221 2049 229 414 756 4464 631 513 824 164 435 446 934 139 735 10881 16743 1227 1059 12044 359 30181 6893 901 197
34732 517 214 705 5363 0 4439 2770 103 51 442 130 117 799 1396 2507 1140 4543 628 1464 1130 273 598 474 3796 2359 138 2808 777 3021 819 1104 241 7097 1456 7609 3463 1423 292 492 969 21198 2122 2714 25 4943 1290 634 2150 1158 134 172 1711 375 372 166 881 265 92 3024 707 497 753 5365 2367 2231 30 1911 356 1624 1544 1123 176 8647 9294 1371 2691 251 554 740 4680 672 616 1025 216 609 561 1102 189 809 11888 20715 1500 1329 14314 358 35164 8153 1112 228
38018 620 313 1013 6906 0 5032 3241 139 62 539 152 134 882 1777 3427 1463 5726 766 1949 1503 377 711 579 5158 2686 124 3846 822 3157 1028 1139 313 7272 1513 7532 3718 1745 321 441 1126 24368 2969 3557 29 6050 1690 801 2793 1202 219 185 2068 368 408 226 1058 282 81 3288 634 526 880 5995 2871 2952 32 2357 537 2046 2180 1464 220 10392 11925 1716 3446 304 745 1002 6178 837 698 1257 254 793 780 1392 257 938 13599 23393 1960 1513 16999 449 42496 9064 1433 276
36729 698 306 852 7876 0 4502 3402 103 65 632 185 127 823 1684 3571 1438 5234 689 1870 1603 459 635 535 5647 2425 145 3833 771 3193 891 1060 236 6972 1396 7287 3444 1434 289 447 1213 24106 3482 4675 21 6988 1854 1017 2936 1145 245 165 1984 425 507 254 1144 375 78 2792 636 523 925 4953 3128 3053 38 2488 521 2039 2071 1420 208 10699 12073 2342 3562 303 783 924 6017 912 795 1381 231 890 870 1486 297 1011 14258 24230 2269 1777 16363 476 44810 8022 1312 290
37836 528 252 813 6207 0 4745 3076 117 58 549 147 132 744 1660 3320 1077 5120 760 1828 1404 465 638 683 5861 2454 125 4016 695 2785 799 959 229 6643 1277 6988 3511 1390 307 407 1029 18930 2285 3035 33 4699 1146 697 2029 1035 165 172 1660 310 352 180 879 302 77 2516 546 468 743 4298 2522 2191 30 1898 437 1722 1740 951 146 9306 10324 1550 2614 281 540 633 4207 738 594 1035 150 801 699 1384 193 889 11964 19319 1790 1396 15613 378 37136 7043 1174 254
40005 492 217 1020 5711 0 5290 3161 160 65 492 252 104 815 2231 3818 1128 5984 896 2407 1724 631 755 818 7839 2824 161 4975 716 3171 893 1054 256 7459 1541 8236 4093 1441 319 424 1107 18580 1949 2615 51 3946 1007 541 1940 1084 169 152 1666 356 369 152 883 214 71 2831 694 474 790 4485 2619 2378 40 1930 440 1940 1838 991 183 10368 11322 1443 2914 249 700 723 3833 722 581 1079 174 1032 868 1540 239 911 12452 21303 2011 1509 17589 394 39607 8759 1381 257
50219 528 302 853 5908 0 5882 3297 182 39 486 372 108 807 1925 3881 1318 6496 1003 3078 1906 806 926 930 8586 3505 172 6309 833 3537 948 1094 397 9610 1638 8414 3932 1611 357 383 1211 17184 2048 2579 31 3331 921 622 1772 1013 139 158 1783 318 347 172 742 284 74 3509 674 460 988 4416 2722 2403 42 2059 464 2232 2158 1177 133 11534 11920 1213 3061 206 765 575 3527 735 516 1299 130 1320 1036 1866 254 1076 12345 22184 1891 1558 18001 260 39744 11878 1649 283
13526 166 90 313 1470 0 1090 677 38 13 60 68 20 158 360 904 279 1009 226 705 396 247 178 177 1812 793 63 1793 196 1273 299 265 165 2932 490 1880 1393 544 74 89 448 3873 504 504 7 639 147 155 308 205 35 30 408 99 94 33 205 43 24 2263 224 96 433 973 772 633 11 482 87 627 618 326 23 3350 3378 187 976 29 245 105 1031 188 122 453 29 422 290 485 75 283 3171 5312 342 322 3672 49 8543 3884 378 70
28509 394 212 713 4090 0 1582 1519 25 18 164 63 60 375 410 879 817 2222 492 601 586 161 279 184 1417 1083 75 1098 579 2698 771 762 196 5711 1047 5570 3132 1277 196 320 755 11795 1283 1990 21 2725 710 476 1249 575 108 103 1206 215 275 119 701 182 59 2549 451 295 677 3091 1477 1502 31 1254 282 1068 966 687 122 3283 4745 969 1995 159 398 550 2454 388 369 700 85 408 296 695 115 520 7220 10053 695 726 2475 231 24139 4150 523 150
32772 505 223 828 5182 0 1990 2215 23 20 240 59 89 480 705 1179 1138 3076 627 758 770 156 305 224 1787 1393 87 1337 683 3111 853 904 208 6289 1413 6804 3502 1431 220 366 884 16845 2133 3049 22 4498 1288 721 2156 815 169 139 1949 304 395 184 855 264 100 2894 515 395 768 3889 2000 2043 34 1541 349 1219 1357 1069 138 3374 6619 1726 2918 265 651 732 4045 546 704 944 121 472 445 906 140 703 10179 14101 1012 1011 2542 356 33005 5015 666 201
31769 709 308 777 7349 0 1634 2037 28 31 295 55 75 546 633 1290 1218 2892 583 737 803 199 256 188 1586 1169 95 1095 685 3123 812 981 184 6424 1457 7057 3187 1371 178 448 1062 24387 3730 5407 26 7561 2214 1052 3148 966 219 175 2096 320 521 267 1226 430 72 2739 510 431 760 4080 2216 2512 23 1993 353 1544 1454 1197 161 2657 7999 2578 3150 381 641 1001 6247 755 778 970 170 427 537 967 195 768 12997 16811 1290 1283 1783 527 40824 6107 670 203
27666 609 213 944 6009 0 1575 1618 24 40 207 47 69 414 605 1026 868 2705 520 593 635 162 246 166 1443 1007 90 852 562 3140 690 850 224 6755 1285 6227 3052 1256 147 397 795 20278 2534 3711 22 5471 1533 749 2432 953 159 148 1546 338 428 215 1108 289 90 2375 600 380 616 3532 1870 1880 29 1637 306 1208 1057 819 146 1708 6090 1876 2181 282 468 854 4474 556 619 762 124 274 417 820 136 673 10896 12990 949 994 1019 404 33601 4884 556 157
26197 460 207 759 4670 0 1500 1657 18 24 191 60 62 377 564 925 748 2687 509 546 580 152 242 176 1221 1042 87 844 525 2625 680 875 167 6327 1312 5965 3157 1155 181 340 774 16552 1852 2859 33 3981 1221 662 1926 858 147 130 1513 249 341 145 838 268 74 2198 445 333 476 2999 1593 1637 34 1450 234 1020 959 659 105 1361 5161 1442 1897 237 391 873 4010 543 509 628 113 280 335 712 140 538 9595 11283 840 876 859 348 27831 4513 538 146
28453 443 208 743 5044 0 1787 2001 20 37 186 53 68 398 572 982 792 3046 616 641 677 165 274 195 1574 1189 93 918 662 3026 790 950 157 7165 1395 7510 3679 1244 200 444 864 18105 1808 2746 21 4301 1206 626 2285 807 130 161 1735 271 344 161 811 261 50 2085 563 381 600 3553 1605 2479 23 1416 256 1059 1022 685 133 1404 5354 1547 1900 264 352 910 4129 496 460 672 117 325 329 798 113 567 10338 11984 960 909 843 439 27951 4702 629 165
27254 458 230 754 4446 0 1831 2008 23 40 194 49 67 434 559 1158 813 3596 773 796 722 179 269 309 1619 1362 82 933 667 3027 759 945 147 6829 1479 7114 3665 1384 186 448 942 17116 1887 2633 30 3991 1135 591 2057 808 148 127 1621 231 270 138 803 244 76 2252 477 384 565 3355 1488 2304 18 1349 331 1013 1047 674 130 1422 5227 1460 1810 261 400 821 3916 490 501 626 143 343 330 746 154 577 10209 11813 899 921 811 362 27053 4748 666 160
28265 479 219 744 5621 0 2496 2616 28 41 293 66 101 506 617 1257 1099 4878 1113 1083 840 194 311 324 2097 1856 165 1240 793 3688 1011 1115 200 8095 1693 9427 4397 1534 249 452 993 20760 2234 3000 29 4509 1335 670 2550 984 176 170 1911 293 393 184 999 369 98 2825 522 418 813 3991 1881 2795 22 1755 420 1347 1284 939 210 1503 6055 1922 2483 254 494 1119 4787 566 522 856 119 479 418 880 174 754 12546 14806 1125 1133 970 393 31999 5913 921 245
32445 661 292 1226 6591 0 2672 3583 23 32 328 112 109 666 885 1808 1448 6090 1255 1327 969 196 365 352 2450 2150 174 1554 815 4678 1326 1202 325 8717 1945 10184 4731 1776 291 472 1276 25145 3040 3817 32 6126 1876 793 3330 1089 185 194 2651 365 440 240 1089 345 118 3068 685 501 959 4562 2395 3113 34 2899 479 1732 1720 1487 212 2111 8542 2477 3486 357 685 1593 6174 808 789 1168 234 616 654 1076 230 1007 14606 17203 1467 1316 1282 496 40892 6685 1150 263
29921 767 349 1029 8348 0 2907 3266 21 42 336 89 108 653 958 1724 1501 6237 1226 1308 1088 188 370 389 2369 2212 151 1409 790 4702 1187 1232 283 8554 1751 10049 4489 1841 249 501 1398 28091 4464 5814 45 9915 2575 1199 3767 1256 263 189 2321 374 545 329 1313 393 77 2992 591 496 944 4868 2731 2852 49 2673 557 1911 2034 1694 188 2490 9367 3523 3907 498 744 1621 7892 918 930 1237 202 545 703 1166 202 1066 18047 19887 1862 1883 1392 682 46461 7443 928 269
25970 547 248 1021 5928 0 2065 2197 22 39 234 61 43 368 544 1125 913 4831 912 963 850 156 291 316 1899 1514 119 1068 592 3723 922 989 244 8117 1362 7798 3888 1494 204 448 940 20170 2712 3452 28 5567 1488 662 2524 926 183 169 1772 324 390 225 1103 369 70 2426 531 408 821 3467 1843 1824 30 2031 332 1315 1226 1048 180 1536 6049 2174 2435 317 491 1369 4948 699 575 801 162 401 442 800 133 753 12568 13818 1142 1204 939 476 33290 5207 608 217
24533 487 257 894 4480 0 2269 2063 15 25 188 63 63 417 455 1021 785 4692 820 872 743 154 280 337 1853 1536 109 1078 580 3689 977 1081 241 7587 1309 7605 3934 1542 220 459 956 16887 2171 2871 19 4538 1218 562 2152 842 144 155 1526 227 455 152 881 286 63 2318 489 384 619 3272 1687 1671 34 1685 308 1125 1157 856 138 1393 5139 1727 1989 265 411 1097 4225 548 537 733 127 329 391 759 124 611 11217 11971 1013 1096 789 432 27543 4938 520 179
